freebase_id,name,aliases
/m/09cmq,museum,museum
/m/01vh3r,Rupert Everett,"everett, rupert,rupert,everett,rupert everett"
/m/0ghtf,Dubuque,dubuque
/m/09b9m,Dresden,dresden
/m/0fbw6,Brassica oleracea var. capitata,"brassica,capitata, brassica oleracea var.,oleracea,brassica oleracea var. capitata,capitata,var."
/m/0kvsb,Mira Nair,"nair,mira,mira nair,nair, mira"
/m/0m0hw,Robert Mitchum,"mitchum, robert,mitchum,robert,robert mitchum"
/m/01vswx5,The Edge,"edge,the,edge, the,the edge"
/m/0x1jc,Great Falls,"falls,great,great falls,falls, great"
/m/0bhsnb,Sri Lankan Tamils,"sri,sri lankan tamils,tamils,lankan,tamils, sri lankan"
/m/01qygl,Procter & Gamble,"gamble, procter &,gamble,&,procter & gamble,procter"
/m/0197tq,Norah Jones,"norah jones,jones, norah,norah,jones"
/m/03w5xm,customer service,"service,customer,customer service,service, customer"
/m/01qgv7,Florida Keys,"keys, florida,florida keys,keys,florida"
/m/0jcjq,Tooele County,"county,tooele,county, tooele,tooele county"
/m/054nbl,progressive bluegrass,"bluegrass, progressive,bluegrass,progressive bluegrass,progressive"
/m/09f5rr,Bobby Wolff,"bobby wolff,bobby,wolff, bobby,wolff"
/m/02l0sf,Ann Sothern,"sothern, ann,ann sothern,ann,sothern"
/m/059yj,National Football League,"league,football,national football league,league, national football,national"
/m/09_2gj,Raghuvaran,raghuvaran
/m/04mlh8,Jeff Bennett,"bennett, jeff,jeff bennett,jeff,bennett"
/m/03cwwl,Resident Evil: Apocalypse,"resident,apocalypse,resident evil: apocalypse,evil:,apocalypse, resident evil:"
/m/03g9xj,Smallville,smallville
/m/01kt_j,CSI: Crime Scene Investigation,"scene,investigation, csi: crime scene,investigation,csi: crime scene investigation,crime,csi:"
/m/016yxn,Reversal of Fortune,"fortune, reversal of,fortune,reversal,of,reversal of fortune"
/m/02hp70,University of New Hampshire,"university,hampshire,new,university of new hampshire,of,hampshire, university of new"
/m/07g2v,Tommy Lee,"tommy lee,lee,lee, tommy,tommy"
/m/04k9y6,Lemony Snicket's A Series of Unfortunate Events,"unfortunate,events,snicket's,a,events, lemony snicket's a series of unfortunate,lemony snicket's a series of unfortunate events,of,series,lemony"
/m/014b4h,Brunel University London,"university,brunel university london,london, brunel university,london,brunel"
/m/0hzc9wc,M0Hzc9Wc,m0hzc9wc
/m/042g7t,Atlantic Time Zone,"zone,time,atlantic time zone,atlantic,zone, atlantic time"
/m/0261m,Caribbean,caribbean
/m/018009,Eric Bana,"eric bana,bana,eric,bana, eric"
/m/033pf1,Casper,casper
/m/044mz_,Naveen Andrews,"naveen andrews,andrews, naveen,naveen,andrews"
/m/0n4m5,Buncombe County,"buncombe county,county, buncombe,county,buncombe"
/m/0bs1g5r,Bruno Mars,"mars,mars, bruno,bruno mars,bruno"
/m/0gcdzz,Maulik Pancholy,"maulik,maulik pancholy,pancholy, maulik,pancholy"
/m/03f_jk,Lasker-DeBakey Clinical Medical Research Award,"lasker-debakey,clinical,award,lasker-debakey clinical medical research award,medical,research,award, lasker-debakey clinical medical research"
/m/02c_4,Detroit Lions,"lions,detroit lions,detroit,lions, detroit"
/m/03q5dr,Frances Fisher,"frances,fisher, frances,frances fisher,fisher"
/m/018q7,Bernard Montgomery,"montgomery,bernard,bernard montgomery,montgomery, bernard"
/m/016vh2,caper story,"caper,story, caper,caper story,story"
/m/02vs3x5,M02Vs3X5,m02vs3x5
/m/019w9j,rhythmic gymnastics,"gymnastics, rhythmic,gymnastics,rhythmic,rhythmic gymnastics"
/m/016jhr,jam band,"band,jam band,band, jam,jam"
/m/01vt9p3,Dionne Warwick,"dionne,dionne warwick,warwick, dionne,warwick"
/m/09wnnb,National Treasure: Book of Secrets,"national treasure: book of secrets,treasure:,book,of,secrets, national treasure: book of,national,secrets"
/m/07scx,Q11368,q11368
/m/016z2j,Robert Downey Jr.,"robert,jr.,robert downey jr.,jr., robert downey,downey"
/m/03t95n,The Scorpion King,"the scorpion king,king, the scorpion,king,the,scorpion"
/m/027rn,Dominican Republic,"dominican,republic, dominican,dominican republic,republic"
/m/030z4z,Kuch Kuch Hota Hai,"hai, kuch kuch hota,kuch kuch hota hai,kuch,hai,hota"
/m/06nr2h,The Life and Death of Peter Sellers,"the life and death of peter sellers,and,the,peter,sellers,death,life,sellers, the life and death of peter,of"
/m/01z4y,M01Z4Y,m01z4y
/m/05cc1,Niger,niger
/m/01zzk4,"Royal Military Academy, Woolwich","military,woolwich, royal military academy,,woolwich,royal,royal military academy, woolwich,academy,"
/m/0n_hp,Blow,blow
/m/0123j6,Bethesda Softworks,"bethesda,softworks,bethesda softworks,softworks, bethesda"
/m/01x2tm8,Kamal Haasan,"kamal haasan,kamal,haasan,haasan, kamal"
/m/0n03f,Waterford,waterford
/m/01w9mnm,David Sylvian,"sylvian,david,sylvian, david,david sylvian"
/m/01r3y2,Miami University,"university,university, miami,miami,miami university"
/m/02v3m7,Greater St. Louis,"louis, greater st.,greater st. louis,louis,greater,st."
/m/07_k0c0,The A-Team,"a-team,a-team, the,the a-team,the"
/m/031786,Harry Potter and the Goblet of Fire,"harry potter and the goblet of fire,and,the,potter,goblet,of,fire, harry potter and the goblet of,harry,fire"
/m/0sxgh,Morgan State University,"university,morgan,university, morgan state,morgan state university,state"
/m/012ycy,Ian MacKaye,"ian,mackaye, ian,mackaye,ian mackaye"
/m/02vjhf,Degrassi: The Next Generation,"degrassi:,next,the,degrassi: the next generation,generation, degrassi: the next,generation"
/m/01z9j2,Greenock,greenock
/m/0ds5_72,The Muppets,"muppets, the,the,the muppets,muppets"
/m/03bnb,General Electric,"electric,general,electric, general,general electric"
/m/0156q,Berlin,berlin
/m/01pgp6,There's Something About Mary,"there's something about mary,mary, there's something about,about,there's,mary,something"
/m/01chg,Bollywood,bollywood
/m/021p26,FK Partizan,"fk partizan,fk,partizan, fk,partizan"
/m/01p7b6b,Ralph Burns,"ralph,burns,ralph burns,burns, ralph"
/m/024hh1,Mashhad,mashhad
/m/02nf2c,Barney Miller,"barney,miller, barney,miller,barney miller"
/m/03fd8x,FC Vaduz,"vaduz,fc vaduz,fc,vaduz, fc"
/m/025y9fn,David Nutter,"nutter, david,david,nutter,david nutter"
/m/025spv,business magnate,"business magnate,magnate,business,magnate, business"
/m/01h6pn,Battle of France,"france, battle of,battle of france,france,of,battle"
/m/03459x,Anaconda,anaconda
/m/05gnf9,Josh Charles,"josh,charles, josh,josh charles,charles"
/m/02lk60,Shrek 2,"2, shrek,2,shrek 2,shrek"
/m/043q4d,contestant,contestant
/m/0k419,Roman Holiday,"holiday, roman,roman,holiday,roman holiday"
/m/06ntj,sport,sport
/m/0h3vhfb,Primetime Emmy Award for Short-format Animation,"for,primetime,primetime emmy award for short-format animation,award,animation,animation, primetime emmy award for short-format,emmy,short-format"
/m/01w2lw,Hartlepool,hartlepool
/m/02496r,County Monaghan,"monaghan,county monaghan,monaghan, county,county"
/m/083skw,Gone with the Wind,"wind,wind, gone with the,the,gone with the wind,with,gone"
/m/02grjf,Calvin University,"calvin,calvin university,university,university, calvin"
/m/0n8bn,Brent Spiner,"spiner,brent,brent spiner,spiner, brent"
/m/04vn5,Miami Dolphins,"dolphins, miami,miami dolphins,dolphins,miami"
/m/08ff1k,Walter Wanger,"wanger, walter,walter,walter wanger,wanger"
/m/03fhm5,Bohemian F.C.,"f.c., bohemian,bohemian f.c.,bohemian,f.c."
/m/07zr66,Rory Fallon,"fallon, rory,rory fallon,fallon,rory"
/m/03hpr,Harlan Ellison,"harlan ellison,ellison,ellison, harlan,harlan"
/m/09kr66,Russian Americans,"americans,russian americans,americans, russian,russian"
/m/0863x_,Judah Friedlander,"friedlander, judah,judah friedlander,friedlander,judah"
/m/01wwvt2,Flea,flea
/m/0191h5,John Frusciante,"frusciante,john frusciante,john,frusciante, john"
/m/01g4bk,Q26372,q26372
/m/05l64,Oslo,oslo
/m/0f1k__,AC Bellinzona,"bellinzona,ac,bellinzona, ac,ac bellinzona"
/m/0g7nc,pornographic actor,"actor, pornographic,actor,pornographic,pornographic actor"
/m/0127gn,Vladimir Horowitz,"horowitz,horowitz, vladimir,vladimir,vladimir horowitz"
/m/06g77c,Inland Empire,"empire,inland,empire, inland,inland empire"
/m/02vg0,Eli Wallach,"eli,wallach,eli wallach,wallach, eli"
/m/01glqw,Peterborough,peterborough
/m/0jm_,American football,"american football,football, american,football,american"
/m/025cn2,Paul Francis Webster,"webster,paul,webster, paul francis,francis,paul francis webster"
/m/01vq3nl,Andy Hallett,"hallett, andy,andy hallett,andy,hallett"
/m/0dr_4,Titanic,titanic
/m/010h9y,Ogden,ogden
/m/01pvxl,Anastasia,anastasia
/m/0171cm,Tom Wilkinson,"wilkinson,wilkinson, tom,tom wilkinson,tom"
/m/03j63k,"Upstairs, Downstairs","downstairs,downstairs, upstairs,,upstairs,,upstairs, downstairs"
/m/018d5b,Saskatoon,saskatoon
/m/092kgw,Steve Golin,"steve,steve golin,golin,golin, steve"
/m/025jbj,Vincente Minnelli,"vincente,vincente minnelli,minnelli,minnelli, vincente"
/m/0cy41,Marburg,marburg
/m/0bdx29,Primetime Emmy Award for Outstanding Supporting Actress in a Drama Series,"outstanding,for,primetime emmy award for outstanding supporting actress in a drama series,primetime,a,in,award,series, primetime emmy award for outstanding supporting actress in a drama,series,drama,actress,emmy,supporting"
/m/0b7l4x,Smokin' Aces,"aces,smokin' aces,aces, smokin',smokin'"
/m/025mbn,"Grammy Award for Best Arrangement, Instrumental or A Cappella","for,grammy,arrangement,,cappella,or,a,award,cappella, grammy award for best arrangement, instrumental or a,instrumental,grammy award for best arrangement, instrumental or a cappella,best"
/m/013w7j,Sean Combs,"sean,combs,sean combs,combs, sean"
/m/019f2f,Ellen Burstyn,"burstyn,ellen,burstyn, ellen,ellen burstyn"
/m/01k3s2,University of Alberta,"university,university of alberta,alberta,of,alberta, university of"
/m/05b5c,Nokia,nokia
/m/054krc,Golden Globe Award for Best Original Score,"golden globe award for best original score,for,original,award,golden,score,score, golden globe award for best original,globe,best"
/m/0bzyh,Robert Altman,"robert altman,altman,robert,altman, robert"
/m/02bvt,David Angell,"david,angell, david,david angell,angell"
/m/02xs6_,Hannibal,hannibal
/m/082sy9,Kharkiv,kharkiv
/m/01xsbh,Edward Fox,"edward fox,fox,edward,fox, edward"
/m/01x209s,Rita Moreno,"moreno,moreno, rita,rita moreno,rita"
/m/07fq1y,Rosemary Harris,"rosemary,rosemary harris,harris, rosemary,harris"
/m/01b7lc,Art Center College of Design,"college,design, art center college of,art center college of design,of,art,center,design"
/m/05t7c1,University of Hamburg,"university,hamburg, university of,university of hamburg,hamburg,of"
/m/026_dcw,Christopher Lloyd,"christopher,lloyd,christopher lloyd,lloyd, christopher"
/m/09306z,58th Academy Awards,"58th academy awards,awards,academy,58th,awards, 58th academy"
/m/03hr1p,road cycling,"road,cycling, road,road cycling,cycling"
/m/0143q0,AFI,afi
/m/03_r3,Jamaica,jamaica
/m/01lpx8,Calgary Stampeders,"stampeders,calgary stampeders,calgary,stampeders, calgary"
/m/0hv81,America America,"america, america,america america,america"
/m/02x1dht,Satellite Award for Best Original Screenplay,"for,original,best,award,screenplay,screenplay, satellite award for best original,satellite award for best original screenplay,satellite"
/m/0bshwmp,Just Go with It,"go,it, just go with,just,just go with it,with,it"
/m/05650n,Happy Feet,"happy feet,happy,feet, happy,feet"
/m/06796,psychotherapy,psychotherapy
/m/0b25vg,Amy Adams,"amy,amy adams,adams, amy,adams"
/m/050rj,musical saw,"musical saw,saw,musical,saw, musical"
/m/0bv7t,Toni Morrison,"toni,morrison, toni,morrison,toni morrison"
/m/07twz,Uruguay,uruguay
/m/01_srz,mixed-sex education,"mixed-sex education,mixed-sex,education, mixed-sex,education"
/m/063b4k,Guillermo del Toro,"del,guillermo,toro, guillermo del,guillermo del toro,toro"
/m/01s0t3,Heart of Midlothian F.C.,"heart of midlothian f.c.,f.c., heart of midlothian,heart,of,midlothian,f.c."
/m/02756j,Kareena Kapoor Khan,"kapoor,khan,kareena kapoor khan,khan, kareena kapoor,kareena"
/m/01nkcn,Utah State University,"university,university, utah state,utah state university,utah,state"
/m/041288,"Organisation of African, Caribbean and Pacific States","african,,and,pacific,organisation of african, caribbean and pacific states,states, organisation of african, caribbean and pacific,organisation,caribbean,of,states"
/m/0kbf1,The Song of Bernadette,"the song of bernadette,the,bernadette, the song of,song,of,bernadette"
/m/01skcy,3D Realms,"3d realms,realms,3d,realms, 3d"
/m/025sf8g,selenium,selenium
/m/0d500h,Christine Vachon,"vachon, christine,vachon,christine vachon,christine"
/m/02dsz1,lounge music,"music,lounge music,lounge,music, lounge"
/m/018d6l,Jack Bruce,"jack bruce,bruce, jack,jack,bruce"
/m/027pwl,Bradford City A.F.C.,"a.f.c., bradford city,a.f.c.,city,bradford,bradford city a.f.c."
/m/0bpgx,high school,"school, high,high,high school,school"
/m/01dzg0,Mississippi State University,"university,mississippi,state,university, mississippi state,mississippi state university"
/m/056zf9,Puebla F.C.,"f.c.,puebla f.c.,f.c., puebla,puebla"
/m/0h32q,Vanessa Redgrave,"redgrave,vanessa,vanessa redgrave,redgrave, vanessa"
/m/01pcj4,Bard College,"bard,college, bard,college,bard college"
/m/0tz1x,Lynn,lynn
/m/0bm9xk,Hans J. Salter,"j.,hans j. salter,salter, hans j.,salter,hans"
/m/0cwfgz,Lock Up,"lock,up,up, lock,lock up"
/m/0337vz,Larenz Tate,"tate,tate, larenz,larenz tate,larenz"
/m/02114t,Scarlett Johansson,"johansson, scarlett,scarlett,johansson,scarlett johansson"
/m/0c4hx0,37th Academy Awards,"awards, 37th academy,37th,awards,academy,37th academy awards"
/m/05k17c,dean,dean
/m/01q2sk,Carnegie Institute of Technology,"technology, carnegie institute of,carnegie institute of technology,carnegie,institute,of,technology"
/m/0cnjm0,Guitar Hero II,"ii,ii, guitar hero,guitar,hero,guitar hero ii"
/m/059rc,Natural Born Killers,"natural born killers,killers,natural,born,killers, natural born"
/m/0m491,Ferris Bueller's Day Off,"ferris,day,off,off, ferris bueller's day,bueller's,ferris bueller's day off"
/m/02bqy,Dartmouth College,"college,dartmouth college,dartmouth,college, dartmouth"
/m/0k_mf,Northridge,northridge
/m/085pr,William Goldman,"william goldman,william,goldman, william,goldman"
/m/0l_dv,Wil Wheaton,"wheaton, wil,wil wheaton,wheaton,wil"
/m/0603qp,Larry Charles,"charles, larry,larry charles,larry,charles"
/m/09gkx35,The Guard,"guard,the guard,guard, the,the"
/m/017g2y,Edward G. Robinson,"edward,robinson,robinson, edward g.,edward g. robinson,g."
/m/04xrx,Mariah Carey,"mariah carey,carey,mariah,carey, mariah"
/m/01drsx,disaster film,"film,film, disaster,disaster,disaster film"
/m/05pzdk,Tim Carvell,"carvell,tim carvell,carvell, tim,tim"
/m/06_kh,Santa Monica,"monica,santa monica,monica, santa,santa"
/m/080knyg,Amber Riley,"riley,amber,riley, amber,amber riley"
/m/03vtbc,silver,silver
/m/01jz6d,LeBron James,"lebron james,lebron,james, lebron,james"
/m/0c0cs,Executive Office of the President of the United States,"states, executive office of the president of the united,united,executive,the,executive office of the president of the united states,office,president,of,states"
/m/034rd,George Washington,"george,washington,washington, george,george washington"
/m/08lr6s,The Scarlet Letter,"the,scarlet,the scarlet letter,letter, the scarlet,letter"
/m/0d2kt,River Thames,"thames,river,river thames,thames, river"
/m/0bk25,Macedonia,macedonia
/m/0p7tb,Mount Holyoke College,"holyoke,college,mount holyoke college,college, mount holyoke,mount"
/m/0lc1r,chiptune,chiptune
/m/018jmn,Chiba Prefecture,"chiba prefecture,prefecture,chiba,prefecture, chiba"
/m/01znj1,Gallipoli,gallipoli
/m/0fczy,Niagara County,"niagara county,county, niagara,county,niagara"
/m/0x2sv,Senate of Canada,"canada,senate,canada, senate of,of,senate of canada"
/m/05w5d,Pentecostalism,pentecostalism
/m/0hn4h,Ho Chi Minh City,"city,ho,city, ho chi minh,chi,minh,ho chi minh city"
/m/084qpk,Grindhouse,grindhouse
/m/057bc6m,Ray Moyer,"moyer, ray,moyer,ray,ray moyer"
/m/08_vwq,Tony Award for Best Actor in a Musical,"actor,for,tony,a,award,tony award for best actor in a musical,musical, tony award for best actor in a,in,musical,best"
/m/07371,South Holland,"south holland,south,holland,holland, south"
/m/0cks1m,Sailor Moon SuperS: The Movie,"supers:,sailor moon supers: the movie,movie, sailor moon supers: the,the,moon,movie,sailor"
/m/04r68,Lois McMaster Bujold,"lois,lois mcmaster bujold,mcmaster,bujold, lois mcmaster,bujold"
/m/0391jz,Rachel McAdams,"rachel mcadams,mcadams,mcadams, rachel,rachel"
/m/05dkbr,MSV Duisburg,"duisburg,msv duisburg,msv,duisburg, msv"
/m/01zfrt,Bolton,bolton
/m/04x8mj,Pennsylvania Academy of the Fine Arts,"arts,pennsylvania academy of the fine arts,the,academy,arts, pennsylvania academy of the fine,pennsylvania,of,fine"
/m/0bs5vty,Midnight in Paris,"paris,midnight in paris,paris, midnight in,midnight,in"
/m/01k8vh,Charlotte Hornets,"hornets,charlotte,hornets, charlotte,charlotte hornets"
/m/05j085,Governor General's Award for English-language non-fiction,"for,general's,governor,governor general's award for english-language non-fiction,award,non-fiction,non-fiction, governor general's award for english-language,english-language"
/m/03ft8,Gene Roddenberry,"gene roddenberry,roddenberry, gene,gene,roddenberry"
/m/03vrnh,Sunny Deol,"sunny deol,deol, sunny,sunny,deol"
/m/01vnt4,timbales,timbales
/m/0gsrz4,East Africa Time,"east africa time,time, east africa,east,time,africa"
/m/03phgz,The Coca-Cola Company,"company,the,coca-cola,company, the coca-cola,the coca-cola company"
/m/01x3g,criminology,criminology
/m/0bvz6,East India Company,"east,company,company, east india,east india company,india"
/m/021yyx,Federation of Bosnia and Herzegovina,"herzegovina,federation,bosnia,and,herzegovina, federation of bosnia and,federation of bosnia and herzegovina,of"
/m/023qfd,Glen A. Larson,"glen a. larson,glen,a.,larson, glen a.,larson"
/m/0456zg,Alfie,alfie
/m/04wddl,Sabrina,sabrina
/m/076689,Harold Gould,"gould,harold,gould, harold,harold gould"
/m/01gxqf,Macclesfield Town F.C.,"macclesfield,town,macclesfield town f.c.,f.c., macclesfield town,f.c."
/m/0mk59,Park County,"park,county,county, park,park county"
/m/012q8y,Fremantle,fremantle
/m/0fvzz,Harrisburg,harrisburg
/m/089_x,20th century,"century, 20th,20th century,20th,century"
/m/0nh0f,Stearns County,"stearns county,stearns,county, stearns,county"
/m/024_dt,Grammy Award for Best Choral Performance,"for,grammy,performance, grammy award for best choral,award,performance,choral,grammy award for best choral performance,best"
/m/05sy2k_,The Vampire Diaries,"vampire,diaries,the,diaries, the vampire,the vampire diaries"
/m/02lm0t,Kevin Garnett,"garnett, kevin,garnett,kevin,kevin garnett"
/m/0j6b5,Spirited Away,"spirited,spirited away,away,away, spirited"
/m/06h4y9,Persepolis F.C.,"f.c., persepolis,persepolis f.c.,persepolis,f.c."
/m/0b_fw,Anthony Quinn,"anthony,anthony quinn,quinn,quinn, anthony"
/m/09yrh,Jennifer Aniston,"jennifer,aniston, jennifer,aniston,jennifer aniston"
/m/08132w,Droylsden F.C.,"droylsden f.c.,droylsden,f.c., droylsden,f.c."
/m/035v3,Greenland,greenland
/m/01ln5z,The Mummy,"the mummy,the,mummy, the,mummy"
/m/08322,wuxia,wuxia
/m/09byk,Rutger Hauer,"hauer, rutger,rutger,hauer,rutger hauer"
/m/04n2r9h,Satellite Awards 2008,"awards,satellite awards 2008,2008,2008, satellite awards,satellite"
/m/0154fs,Brampton,brampton
/m/01g23m,Kate Hudson,"hudson,kate hudson,hudson, kate,kate"
/m/043js,James Spader,"james,spader, james,spader,james spader"
/m/0rqyx,Clearwater,clearwater
/m/02lfns,Dominic Chianese,"chianese, dominic,chianese,dominic chianese,dominic"
/m/03gr14,Cruz Azul,"azul,cruz,azul, cruz,cruz azul"
/m/04x_3,mechanical engineering,"engineering, mechanical,mechanical,mechanical engineering,engineering"
/m/04qftx,Celtic rock,"celtic,rock,celtic rock,rock, celtic"
/m/02cvcd,Loyola University New Orleans,"university,orleans, loyola university new,new,orleans,loyola university new orleans,loyola"
/m/02z0dfh,National Society of Film Critics Award for Best Supporting Actress,"for,society,national society of film critics award for best supporting actress,film,award,actress, national society of film critics award for best supporting,of,actress,national,best,supporting,critics"
/m/0l38x,Ventura County,"county, ventura,ventura county,ventura,county"
/m/03m8lq,Amanda Peet,"peet, amanda,peet,amanda,amanda peet"
/m/0sz28,Sean Penn,"sean,penn,penn, sean,sean penn"
/m/04bjff,Aalesunds FK,"aalesunds fk,fk,fk, aalesunds,aalesunds"
/m/04fhxp,Steve Zahn,"zahn, steve,steve,zahn,steve zahn"
/m/04b_jc,The Station Agent,"agent,agent, the station,station,the,the station agent"
/m/0lcx,Albert Camus,"camus,albert,camus, albert,albert camus"
/m/01t032,Golden Retriever,"retriever,golden retriever,retriever, golden,golden"
/m/0dgskx,Jim Carter,"carter, jim,jim carter,jim,carter"
/m/02q6gfp,La Vie en Rose,"rose,la vie en rose,vie,rose, la vie en,la,en"
/m/015401,University of Tehran,"university,tehran, university of,tehran,of,university of tehran"
/m/02qpt1w,Vicky Cristina Barcelona,"barcelona, vicky cristina,vicky,barcelona,vicky cristina barcelona,cristina"
/m/0k9ctht,RKO Pictures,"pictures, rko,pictures,rko pictures,rko"
/m/018fq,Bruce Sterling,"bruce sterling,sterling,sterling, bruce,bruce"
/m/0chghy,Australia,australia
/m/02hvd,DC Comics,"dc comics,dc,comics,comics, dc"
/m/03txms,Donaldus Milford Payne,"payne,donaldus milford payne,donaldus,payne, donaldus milford,milford"
/m/06brp0,Mitchell Hurwitz,"hurwitz, mitchell,mitchell hurwitz,hurwitz,mitchell"
/m/0dcdp,Albany County,"albany county,county, albany,county,albany"
/m/0d63kt,gay,gay
/m/03bzc7,dark ambient,"dark,ambient, dark,ambient,dark ambient"
/m/0fht9f,LSU Tigers football,"tigers,football,lsu tigers football,football, lsu tigers,lsu"
/m/07z2lx,Primetime Emmy Award for Outstanding Limited Miniseries,"outstanding,for,miniseries, primetime emmy award for outstanding limited,primetime,primetime emmy award for outstanding limited miniseries,award,limited,miniseries,emmy"
/m/024cg8,University of Dundee,"university,dundee,of,dundee, university of,university of dundee"
/m/01lj9,chemistry,chemistry
/m/027ybp,California Polytechnic State University,"university,university, california polytechnic state,california,california polytechnic state university,polytechnic,state"
/m/017_hq,The B-52's,"b-52's,the b-52's,the,b-52's, the"
/m/0797c7,Citadel Broadcasting,"citadel,broadcasting,broadcasting, citadel,citadel broadcasting"
/m/02sddg,left fielder,"fielder,fielder, left,left fielder,left"
/m/0gfzfj,Stewie Griffin: The Untold Story,"griffin:,the,stewie griffin: the untold story,story, stewie griffin: the untold,story,untold,stewie"
/m/0ycfj,Van Halen,"halen, van,van,van halen,halen"
/m/09vw2b7,special effects supervisor,"special effects supervisor,supervisor, special effects,effects,supervisor,special"
/m/02681xs,Latin Grammy Award for Album of the Year,"for,grammy,latin,the,latin grammy award for album of the year,award,of,year,album,year, latin grammy award for album of the"
/m/06z6r,swimming,swimming
/m/012x2b,Simon Pegg,"pegg, simon,simon pegg,pegg,simon"
/m/0cvw9,Kolkata,kolkata
/m/0n5y4,Merrimack County,"county, merrimack,merrimack,merrimack county,county"
/m/09gnn,John Maynard Keynes,"john maynard keynes,keynes, john maynard,keynes,john,maynard"
/m/041xyk,Real Salt Lake,"lake,real,real salt lake,salt,lake, real salt"
/m/06pyc2,Pat Garrett and Billy the Kid,"pat garrett and billy the kid,kid,garrett,and,the,billy,pat,kid, pat garrett and billy the"
/m/01ls2,Colombia,colombia
/m/02tv80,Dean Stockwell,"dean stockwell,dean,stockwell, dean,stockwell"
/m/0113sg,Nikolai Gogol,"gogol,gogol, nikolai,nikolai gogol,nikolai"
/m/02wrhj,Maurice LaMarche,"maurice,lamarche,lamarche, maurice,maurice lamarche"
/m/026n6cs,Josh Griffith,"josh,griffith, josh,josh griffith,griffith"
/m/0165b,Bermuda,bermuda
/m/020923,"University of California, Berkeley, School of Law","university,law, university of california, berkeley, school of,berkeley,,law,california,,university of california, berkeley, school of law,of,school"
/m/0177z,Brussels,brussels
/m/0146pg,John Williams,"williams,john,john williams,williams, john"
/m/01vdm0,electronic keyboard,"electronic keyboard,keyboard, electronic,keyboard,electronic"
/m/06_sc3,Resident Evil: Extinction,"resident,extinction, resident evil:,evil:,resident evil: extinction,extinction"
/m/03mdw3c,Carol Spier,"carol,spier,carol spier,spier, carol"
/m/018ty9,Russ Meyer,"russ meyer,russ,meyer, russ,meyer"
/m/0265vcb,Michael Conforti,"conforti, michael,michael,conforti,michael conforti"
/m/0459q4,Cantonese,cantonese
/m/02qm5j,proto-punk,proto-punk
/m/0nj3m,Saginaw County,"saginaw county,saginaw,county,county, saginaw"
/m/0bscw,Gattaca,gattaca
/m/0fnm3,Georgetown,georgetown
/m/01wqpnm,Billy Idol,"idol, billy,billy idol,billy,idol"
/m/05b3ts,safety,safety
/m/0325dj,Troy University,"university,troy university,troy,university, troy"
/m/072hv,sinusitis,sinusitis
/m/01jv_6,BC Lions,"lions, bc,lions,bc,bc lions"
/m/035p3,Golden Gate Bridge,"gate,golden gate bridge,golden,bridge,bridge, golden gate"
/m/02_1sj,EDtv,edtv
/m/0y_hb,Awakenings,awakenings
/m/09jwl,musician,musician
/m/03915c,Hamilton Tiger-Cats,"tiger-cats,hamilton tiger-cats,hamilton,tiger-cats, hamilton"
/m/0134wr,Bee Gees,"bee gees,gees,bee,gees, bee"
/m/031n5b,Eastman School of Music,"music,eastman school of music,music, eastman school of,of,eastman,school"
/m/015p37,Janeane Garofalo,"garofalo,garofalo, janeane,janeane garofalo,janeane"
/m/03b12,Gary,gary
/m/0flw6,Jeff Bridges,"jeff bridges,bridges,jeff,bridges, jeff"
/m/0640y35,Alvin and the Chipmunks: The Squeakquel,"squeakquel, alvin and the chipmunks: the,and,the,alvin and the chipmunks: the squeakquel,alvin,squeakquel,chipmunks:"
/m/02gvwz,Sean Bean,"sean,sean bean,bean, sean,bean"
/m/015njf,Ken Russell,"ken russell,ken,russell,russell, ken"
/m/05g3ss,Saif Ali Khan,"khan,ali,saif ali khan,saif,khan, saif ali"
/m/0jswp,High Noon,"high noon,noon,noon, high,high"
/m/01bbwp,Keith Allen,"allen, keith,keith,keith allen,allen"
/m/03chx58,Indukuri Sunil Varma,"varma,indukuri,varma, indukuri sunil,indukuri sunil varma,sunil"
/m/04ls81,Notre Dame Fighting Irish football,"irish,dame,football,notre dame fighting irish football,notre,football, notre dame fighting irish,fighting"
/m/012mzw,University of Notre Dame,"university,dame,dame, university of notre,notre,of,university of notre dame"
/m/0gxr1c,Code Geass Lelouch of the Rebellion,"geass,lelouch,the,rebellion,of,code,rebellion, code geass lelouch of the,code geass lelouch of the rebellion"
/m/0h3c3g,Club Atletico All Boys,"club atletico all boys,club,boys,atletico,all,boys, club atletico all"
/m/01g6l8,University of Helsinki,"university,university of helsinki,helsinki,of,helsinki, university of"
/m/02029f,Wigan Athletic F.C.,"wigan,wigan athletic f.c.,athletic,f.c., wigan athletic,f.c."
/m/0840vq,David Guetta,"guetta, david,david guetta,david,guetta"
/m/04qw17,Vera Drake,"vera,drake,drake, vera,vera drake"
/m/0d35y,Phoenix,phoenix
/m/0lbp_,Arlington National Cemetery,"arlington,cemetery,arlington national cemetery,cemetery, arlington national,national"
/m/014xf6,King's College London,"london, king's college,king's college london,college,london,king's"
/m/0j298t8,AACTA Award for Best Adapted Screenplay,"for,adapted,aacta,award,screenplay,aacta award for best adapted screenplay,best,screenplay, aacta award for best adapted"
/m/095nx,Magic Johnson,"magic johnson,johnson,johnson, magic,magic"
